ano,municipio,frota
2019,Vale do Sol,5.534
2019,Vale Real,3.877
2019,Vale Verde,1.810
2019,Vanini,1.466
2019,Venâncio Aires,47.887
2019,Vera Cruz,17.311
2019,Veranópolis,18.092
2019,Vespasiano Correa,1.445
2019,Viadutos,3.162
2019,Viamão,127.397
2019,Vicente Dutra,2.469
2019,Victor Graeff,2.476
2019,Vila Flores,2.781
2019,Vila Lângaro,1.488
2019,Vila Maria,3.334
2019,Vila Nova do Sul,2.499
2019,Vista Alegre,1.832
2019,Vista Alegre do Prata,1.081
2019,Vista Gaúcha,1.719
2019,Vitória das Missões,2.145
2019,Westfália,2.321
2019,Xangri-lá,10.204
2020,Aceguá,4.205
2020,Água Santa,2.755
2020,Agudo,10.503
2020,Ajuricaba,5.905
2020,Alecrim,3.994
2020,Alegrete,39.609
2020,Alegria,2.413
2020,Almirante Tamandaré do Sul,1.614
2020,Alpestre,4.454
2020,Alto Alegre,1.297
2020,Alto Feliz,2.438
2020,Alvorada,88.027
2020,Amaral Ferrador,3.496
2020,Ametista do Sul,5.241
2020,André da Rocha,792
2020,Anta Gorda,4.916
2020,Antônio Prado,10.589
2020,Arambaré,2.394
2020,Araricá,4.045
2020,Aratiba,4.626
2020,Arroio do Meio,17.201
2020,Arroio do Padre,2.120
2020,Arroio do Sal,4.916
2020,Arroio do Tigre,7.611
2020,Arroio dos Ratos,7.909
2020,Arroio Grande,11.681
2020,Arvorezinha,8.142
2020,Augusto Pestana,6.040
2020,Áurea,2.552
2020,Bagé,73.541
2020,Balneário Pinhal,4.435
2020,Barão,4.415
2020,Barão de Cotegipe,4.683
2020,Barão do Triunfo,3.541
2020,Barra do Guarita,1.169
2020,Barra do Quaraí,1.960
2020,Barra do Ribeiro,6.754
2020,Barra do Rio Azul,1.056
2020,Barra Funda,2.138
2020,Barracão,3.150
2020,Barros Cassal,5.903
2020,Benjamin Constant do Sul,901
2020,Bento Gonçalves,84.658
2020,Boa Vista das Missões,1.604
2020,Boa Vista do Buricá,5.868
2020,Boa Vista do Cadeado,1.484
2020,Boa Vista do Incra,1.501
2020,Boa Vista do Sul,2.253
2020,Bom Jesus,5.672
2020,Bom Princípio,10.599
2020,Bom Progresso,1.408
2020,Bom Retiro do Sul,8.529
2020,Boqueirão do Leão,4.572
2020,Bossoroca,3.214
2020,Bozano,1.560
2020,Braga,2.203
2020,Brochier,4.250
2020,Butiá,11.415
2020,Caçapava do Sul,21.356
2020,Cacequi,5.264
2020,Cachoeira do Sul,52.796
2020,Cachoeirinha,81.275
2020,Cacique Doble,2.684
2020,Caibaté,3.578
2020,Caiçara,3.438
2020,Camaquã,43.467
2020,Camargo,2.329
2020,Cambará do Sul,3.302
2020,Campestre da Serra,2.125
2020,Campina das Missões,4.453
2020,Campinas do Sul,4.092
2020,Campo Bom,43.795
2020,Campo Novo,3.665
2020,Campos Borges,2.728
2020,Candelária,18.183
2020,Cândido Godói,5.285
2020,Candiota,6.179
2020,Canela,29.881
2020,Canguçu,39.801
2020,Canoas,207.961
2020,Canudos do Vale,982
2020,Capão Bonito do Sul,860
2020,Capão da Canoa,33.912
2020,Capão do Cipó,1.915
2020,Capão do Leão,14.517
2020,Capela de Santana,4.755
2020,Capitão,2.039
2020,Capivari do Sul,2.906
2020,Caraá,3.487
2020,Carazinho,44.002
2020,Carlos Barbosa,21.390
2020,Carlos Gomes,851
2020,Casca,7.803
2020,Caseiros,2.282
2020,Catuípe,6.755
2020,Caxias do Sul,321.121
2020,Centenário,1.946
2020,Cerrito,3.614
2020,Cerro Branco,2.462
2020,Cerro Grande,1.587
2020,Cerro Grande do Sul,7.559
2020,Cerro Largo,10.438
2020,Chapada,8.410
2020,Charqueadas,18.843
2020,Charrua,1.492
2020,Chiapetta,2.767
2020,Chuí,6.656
2020,Chuvisca,3.081
2020,Cidreira,5.776
2020,Ciríaco,3.588
2020,Colinas,1.994
2020,Colorado,2.991
2020,Condor,4.867
2020,Constantina,7.671
2020,Coqueiro Baixo,822
2020,Coqueiros do Sul,1.772
2020,Coronel Barros,1.943
2020,Coronel Bicaco,4.578
2020,Coronel Pilar,1.087
2020,Cotiporã,2.901
2020,Coxilha,2.301
2020,Crissiumal,10.256
2020,Cristal,4.741
2020,Cristal do Sul,1.658
2020,Cruz Alta,39.909
2020,Cruzaltense,1.383
2020,Cruzeiro do Sul,10.210
2020,David Canabarro,3.530
2020,Derrubadas,1.711
2020,Dezesseis de Novembro,1.587
2020,Dilermando de Aguiar,1.227
2020,Dois Irmãos,19.856
2020,Dois Irmãos das Missões,1.305
2020,Dois Lajeados,2.321
2020,Dom Feliciano,7.997
2020,Dom Pedrito,24.977
2020,Dom Pedro de Alcântara,1.564
2020,Dona Francisca,1.797
2020,Doutor Maurício Cardoso,3.545
2020,Doutor Ricardo,1.429
2020,Eldorado do Sul,20.201
2020,Encantado,17.580
2020,Encruzilhada do Sul,14.612
2020,Engenho Velho,727
2020,Entre-Ijuís,7.444
2020,Entre Rios do Sul,1.538
2020,Erebango,1.866
2020,Erechim,79.099
2020,Ernestina,2.700
2020,Erval Grande,2.684
2020,Erval Seco,4.284
2020,Esmeralda,1.902
2020,Esperança do Sul,1.704
2020,Espumoso,12.887
2020,Estação,4.601
2020,Estância Velha,32.076
2020,Esteio,45.300
2020,Estrela,26.107
2020,Estrela Velha,2.200
2020,Eugênio de Castro,1.989
2020,Fagundes Varela,1.955
2020,Farroupilha,49.888
2020,Faxinal do Soturno,4.322
2020,Faxinalzinho,1.242
2020,Fazenda Vilanova,2.857
2020,Feliz,10.780
2020,Flores da Cunha,25.202
2020,Floriano Peixoto,1.338
2020,Fontoura Xavier,5.926
2020,Formigueiro,3.780
2020,Forquetinha,1.647
2020,Fortaleza dos Valos,3.417
2020,Frederico Westphalen,23.521
2020,Garibaldi,27.716
2020,Garruchos,1.218
2020,Gaurama,4.462
2020,General Câmara,4.192
2020,Gentil,1.218
2020,Getúlio Vargas,12.823
2020,Giruá,11.201
2020,Glorinha,5.236
2020,Gramado,29.564
2020,Gramado dos Loureiros,1.029
2020,Gramado Xavier,2.088
2020,Gravataí,162.347
2020,Guabiju,1.026
2020,Guaíba,54.264
2020,Guaporé,17.656
2020,Guarani das Missões,5.525
2020,Harmonia,3.951
2020,Herval,3.918
2020,Herveiras,1.344
2020,Horizontina,16.026
2020,Hulha Negra,2.755
2020,Humaitá,3.461
2020,Ibarama,2.574
2020,Ibiaçá,3.644
2020,Ibiraiaras,5.721
2020,Ibirapuitã,2.664
2020,Ibirubá,17.091
2020,Igrejinha,23.774
2020,Ijuí,59.794
2020,Ilópolis,3.169
2020,Imbé,13.784
2020,Imigrante,2.200
2020,Independência,4.799
2020,Inhacorá,1.246
2020,Ipê,4.385
2020,Ipiranga do Sul,1.694
2020,Iraí,4.602
2020,Itaara,3.097
2020,Itacurubi,1.523
2020,Itapuca,1.206
2020,Itaqui,19.660
2020,Itati,1.543
2020,Itatiba do Sul,1.842
2020,Ivorá,1.190
2020,Ivoti,16.261
2020,Jaboticaba,2.416
2020,Jacuizinho,1.312
2020,Jacutinga,2.742
2020,Jaguarão,20.280
2020,Jaguari,7.112
2020,Jaquirana,2.116
2020,Jari,1.951
2020,Jóia,5.445
2020,Júlio de Castilhos,12.531
2020,Lagoa Bonita do Sul,1.502
2020,Lagoa dos Três Cantos,1.382
2020,Lagoa Vermelha,19.036
2020,Lagoão,2.846
2020,Lajeado,69.760
2020,Lajeado do Bugre,1.197
2020,Lavras do Sul,3.806
2020,Liberato Salzano,3.017
2020,Lindolfo Collor,3.635
2020,Linha Nova,1.218
2020,Maçambará,1.369
2020,Machadinho,3.478
2020,Mampituba,748
2020,Manoel Viana,3.983
2020,Maquiné,4.486
2020,Maratá,2.003
2020,Marau,31.956
2020,Marcelino Ramos,2.846
2020,Mariana Pimentel,2.613
2020,Mariano Moro,1.466
2020,Marques de Souza,2.714
2020,Mata,2.831
2020,Mato Castelhano,1.827
2020,Mato Leitão,3.769
2020,Mato Queimado,1.425
2020,Maximiliano de Almeida,3.592
2020,Minas do Leão,4.121
2020,Miraguaí,3.320
2020,Montauri,1.220
2020,Monte Alegre dos Campos,1.437
2020,Monte Belo do Sul,2.116
2020,Montenegro,46.056
2020,Mormaço,1.703
2020,Morrinhos do Sul,2.157
2020,Morro Redondo,5.579
2020,Morro Reuter,4.401
2020,Mostardas,6.639
2020,Muçum,3.522
2020,Muitos Capões,1.506
2020,Muliterno,1.229
2020,Não-Me-Toque,13.912
2020,Nicolau Vergueiro,1.365
2020,Nonoai,6.848
2020,Nova Alvorada,2.479
2020,Nova Araçá,3.319
2020,Nova Bassano,7.726
2020,Nova Boa Vista,1.713
2020,Nova Bréscia,2.375
2020,Nova Candelária,2.480
2020,Nova Esperança do Sul,3.097
2020,Nova Hartz,11.613
2020,Nova Pádua,1.984
2020,Nova Palma,4.378
2020,Nova Petrópolis,16.543
2020,Nova Prata,19.491
2020,Nova Ramada,1.754
2020,Nova Roma do Sul,2.354
2020,Nova Santa Rita,19.029
2020,Novo Barreiro,2.787
2020,Novo Cabrais,2.229
2020,Novo Hamburgo,167.907
2020,Novo Machado,2.546
2020,Novo Tiradentes,1.180
2020,Novo Xingu,964
2020,Osório,33.253
2020,Paim Filho,2.646
2020,Palmares do Sul,6.667
2020,Palmeira das Missões,24.238
2020,Palmitinho,5.660
2020,Panambi,31.634
2020,Pantano Grande,5.624
2020,Paraí,6.022
2020,Paraíso do Sul,3.876
2020,Pareci Novo,3.731
2020,Parobé,33.186
2020,Passa Sete,2.718
2020,Passo do Sobrado,4.215
2020,Passo Fundo,134.515
2020,Paulo Bento,1.438
2020,Paverama,5.444
2020,Pedras Altas,1.102
2020,Pedro Osório,4.711
2020,Pejuçara,2.864
2020,Pelotas,217.183
2020,Picada Café,3.736
2020,Pinhal,1.743
2020,Pinhal da Serra,1.158
2020,Pinhal Grande,2.361
2020,Pinheirinho do Vale,2.391
2020,Pinheiro Machado,7.424
2020,Pinto Bandeira,1.488
2020,Pirapó,1.448
2020,Piratini,10.421
2020,Planalto,6.038
2020,Poço das Antas,1.676
2020,Pontão,2.301
2020,Ponte Preta,1.299
2020,Portão,27.898
2020,Porto Alegre,845.878
2020,Porto Lucena,3.004
2020,Porto Mauá,1.535
2020,Porto Vera Cruz,920
2020,Porto Xavier,7.233
2020,Pouso Novo,1.162
2020,Presidente Lucena,2.204
2020,Progresso,3.567
2020,Protásio Alves,1.314
2020,Putinga,2.819
2020,Quaraí,21.843
2020,Quatro Irmãos,915
2020,Quevedos,1.626
2020,Quinze de Novembro,2.972
2020,Redentora,3.096
2020,Relvado,1.404
2020,Restinga Seca,8.823
2020,Rio dos Índios,1.479
2020,Rio Grande,124.652
2020,Rio Pardo,18.955
2020,Riozinho,2.556
2020,Roca Sales,6.515
2020,Rodeio Bonito,5.133
2020,Rolador,1.435
2020,Rolante,13.487
2020,Ronda Alta,6.188
2020,Rondinha,3.271
2020,Roque Gonzales,4.328
2020,Rosário do Sul,21.192
2020,Sagrada Família,1.390
2020,Saldanha Marinho,2.089
2020,Salto do Jacuí,6.261
2020,Salvador das Missões,2.364
2020,Salvador do Sul,5.407
2020,Sananduva,13.468
2020,Santa Bárbara do Sul,6.287
2020,Santa Cecília do Sul,1.123
2020,Santa Clara do Sul,4.767
2020,Santa Cruz do Sul,95.687
2020,Santa Margarida do Sul,1.047
2020,Santa Maria,166.177
2020,Santa Maria do Herval,4.605
2020,Santa Rosa,57.341
2020,Santa Tereza,1.025
2020,Santa Vitória do Palmar,23.439
2020,Santana da Boa Vista,5.144
2020,Santana do Livramento,69.849
2020,Santiago,33.025
2020,Santo Ângelo,52.013
2020,Santo Antônio da Patrulha,28.723
2020,Santo Antônio das Missões,6.078
2020,Santo Antônio do Palma,1.375
2020,Santo Antônio do Planalto,1.653
2020,Santo Augusto,9.912
2020,Santo Cristo,12.134
2020,Santo Expedito do Sul,1.887
2020,São Borja,36.652
2020,São Domingos do Sul,2.215
2020,São Francisco de Assis,10.127
2020,São Francisco de Paula,12.115
2020,São Gabriel,32.496
2020,São Jerônimo,10.741
2020,São João da Urtiga,3.417
2020,São João do Polêsine,1.832
2020,São Jorge,2.113
2020,São José das Missões,1.333
2020,São José do Herval,1.306
2020,São José do Hortêncio,3.277
2020,São José do Inhacorá,1.687
2020,São José do Norte,11.702
2020,São José do Ouro,5.975
2020,São José do Sul,1.779
2020,São José dos Ausentes,1.555
2020,São Leopoldo,125.956
2020,São Lourenço do Sul,27.655
2020,São Luiz Gonzaga,23.434
2020,São Marcos,18.258
2020,São Martinho,4.450
2020,São Martinho da Serra,1.709
2020,São Miguel das Missões,5.423
2020,São Nicolau,2.643
2020,São Paulo das Missões,3.999
2020,São Pedro da Serra,2.842
2020,São Pedro das Missões,1.111
2020,São Pedro do Butiá,2.407
2020,São Pedro do Sul,10.204
2020,São Sebastião do Caí,15.541
2020,São Sepé,13.908
2020,São Valentim,2.055
2020,São Valentim do Sul,1.606
2020,São Valério do Sul,848
2020,São Vendelino,1.905
2020,São Vicente do Sul,4.824
2020,Sapiranga,50.857
2020,Sapucaia do Sul,83.762
2020,Sarandi,15.233
2020,Seberi,8.523
2020,Sede Nova,1.894
2020,Segredo,4.064
2020,Selbach,4.373
2020,Senador Salgado Filho,1.983
2020,Sentinela do Sul,3.459
2020,Serafina Corrêa,11.509
2020,Sério,1.280
2020,Sertão,4.749
2020,Sertão Santana,4.394
2020,Sete de Setembro,1.232
2020,Severiano de Almeida,2.614
2020,Silveira Martins,1.682
2020,Sinimbu,4.776
2020,Sobradinho,9.091
2020,Soledade,18.775
2020,Tabaí,3.524
2020,Tapejara,18.226
2020,Tapera,7.348
2020,Tapes,8.869
2020,Taquara,35.679
2020,Taquari,18.665
2020,Taquaruçu do Sul,2.214
2020,Tavares,3.208
2020,Tenente Portela,8.563
2020,Terra de Areia,7.198
2020,Teutônia,24.354
2020,Tio Hugo,2.338
2020,Tiradentes do Sul,3.255
2020,Toropi,1.913
2020,Torres,22.680
2020,Tramandaí,28.592
2020,Travesseiro,1.558
2020,Três Arroios,2.131
2020,Três Cachoeiras,8.350
2020,Três Coroas,15.572
2020,Três de Maio,18.582
2020,Três Forquilhas,1.871
2020,Três Palmeiras,2.603
2020,Três Passos,20.024
2020,Trindade do Sul,3.697
2020,Triunfo,16.076
2020,Tucunduva,4.329
2020,Tunas,2.069
2020,Tupanci do Sul,1.099
2020,Tupanciretã,12.608
2020,Tupandi,3.950
2020,Tuparendi,7.001
2020,Turuçu,2.412
2020,Ubiretama,1.563
2020,União da Serra,923
2020,Unistalda,1.293
2020,Uruguaiana,68.960
2020,Vacaria,43.406
2020,Vale do Sol,5.644
2020,Vale Real,4.013
2020,Vale Verde,1.909
2020,Vanini,1.517
2020,Venâncio Aires,49.288
2020,Vera Cruz,17.834
2020,Veranópolis,18.359
2020,Vespasiano Correa,1.484
2020,Viadutos,3.254
2020,Viamão,131.177
2020,Vicente Dutra,2.584
2020,Victor Graeff,2.543
2020,Vila Flores,2.826
2020,Vila Lângaro,1.550
2020,Vila Maria,3.413
2020,Vila Nova do Sul,2.589
2020,Vista Alegre,1.905
2020,Vista Alegre do Prata,1.084
2020,Vista Gaúcha,1.821
2020,Vitória das Missões,2.236
2020,Westfália,2.377
2020,Xangri-lá,11.041
2021,Aceguá,4.453
2021,Água Santa,2.836
2021,Agudo,10.829
2021,Ajuricaba,6.065
2021,Alecrim,4.111
2021,Alegrete,40.900
2021,Alegria,2.506
2021,Almirante Tamandaré do Sul,1.657
2021,Alpestre,4.627
2021,Alto Alegre,1.350
2021,Alto Feliz,2.468
2021,Alvorada,90.220
2021,Amaral Ferrador,3.586
2021,Ametista do Sul,5.442
2021,André da Rocha,811
2021,Anta Gorda,5.051
2021,Antônio Prado,10.769
2021,Arambaré,2.498
2021,Araricá,4.217
2021,Aratiba,4.738
2021,Arroio do Meio,17.550
2021,Arroio do Padre,2.218
2021,Arroio do Sal,5.254
2021,Arroio do Tigre,7.817
2021,Arroio dos Ratos,8.174
2021,Arroio Grande,12.107
2021,Arvorezinha,8.334
2021,Augusto Pestana,6.265
2021,Áurea,2.642
2021,Bagé,75.195
2021,Balneário Pinhal,4.640
2021,Barão,4.545
2021,Barão de Cotegipe,4.843
2021,Barão do Triunfo,3.678
2021,Barra do Guarita,1.246
2021,Barra do Quaraí,2.080
2021,Barra do Ribeiro,6.981
2021,Barra do Rio Azul,1.093
2021,Barra Funda,2.193
2021,Barracão,3.233
2021,Barros Cassal,6.133
2021,Benjamin Constant do Sul,981
2021,Bento Gonçalves,86.722
2021,Boa Vista das Missões,1.665
2021,Boa Vista do Buricá,6.063
2021,Boa Vista do Cadeado,1.578
2021,Boa Vista do Incra,1.628
2021,Boa Vista do Sul,2.294
2021,Bom Jesus,6.005
2021,Bom Princípio,10.893
2021,Bom Progresso,1.473
2021,Bom Retiro do Sul,8.673
2021,Boqueirão do Leão,4.680
2021,Bossoroca,3.393
2021,Bozano,1.659
2021,Braga,2.258
2021,Brochier,4.378
2021,Butiá,11.834
2021,Caçapava do Sul,21.985
2021,Cacequi,5.465
2021,Cachoeira do Sul,54.235
2021,Cachoeirinha,82.655
2021,Cacique Doble,2.743
2021,Caibaté,3.682
2021,Caiçara,3.550
2021,Camaquã,44.510
2021,Camargo,2.427
2021,Cambará do Sul,3.469
2021,Campestre da Serra,2.194
2021,Campina das Missões,4.615
2021,Campinas do Sul,4.217
2021,Campo Bom,44.088
2021,Campo Novo,3.824
2021,Campos Borges,2.796
2021,Candelária,18.734
2021,Cândido Godói,5.457
2021,Candiota,6.540
2021,Canela,30.733
2021,Canguçu,41.134
2021,Canoas,211.306
2021,Canudos do Vale,1.001
2021,Capão Bonito do Sul,913
2021,Capão da Canoa,35.607
2021,Capão do Cipó,2.098
2021,Capão do Leão,15.152
2021,Capela de Santana,5.089
2021,Capitão,2.104
2021,Capivari do Sul,3.039
2021,Caraá,3.625
2021,Carazinho,44.852
2021,Carlos Barbosa,21.942
2021,Carlos Gomes,893
2021,Casca,8.015
2021,Caseiros,2.394
2021,Catuípe,7.043
2021,Caxias do Sul,326.071
2021,Centenário,2.022
2021,Cerrito,3.726
2021,Cerro Branco,2.518
2021,Cerro Grande,1.640
2021,Cerro Grande do Sul,7.755
2021,Cerro Largo,10.815
2021,Chapada,8.593
2021,Charqueadas,19.322
2021,Charrua,1.513
2021,Chiapetta,2.916
2021,Chuí,6.957
2021,Chuvisca,3.213
2021,Cidreira,6.155
2021,Ciríaco,3.694
2021,Colinas,2.059
2021,Colorado,3.078
2021,Condor,5.085
2021,Constantina,7.883
2021,Coqueiro Baixo,833
2021,Coqueiros do Sul,1.828
2021,Coronel Barros,2.026
2021,Coronel Bicaco,4.782
2021,Coronel Pilar,1.092
2021,Cotiporã,3.011
2021,Coxilha,2.385
2021,Crissiumal,10.576
2021,Cristal,4.881
2021,Cristal do Sul,1.750
2021,Cruz Alta,40.867
2021,Cruzaltense,1.416
2021,Cruzeiro do Sul,10.538
2021,David Canabarro,3.652
2021,Derrubadas,1.795
2021,Dezesseis de Novembro,1.703
2021,Dilermando de Aguiar,1.288
2021,Dois Irmãos,20.311
2021,Dois Irmãos das Missões,1.368
2021,Dois Lajeados,2.395
2021,Dom Feliciano,8.273
2021,Dom Pedrito,25.911
2021,Dom Pedro de Alcântara,1.570
2021,Dona Francisca,1.865
2021,Doutor Maurício Cardoso,3.634
2021,Doutor Ricardo,1.451
2021,Eldorado do Sul,20.975
2021,Encantado,17.986
2021,Encruzilhada do Sul,15.305
2021,Engenho Velho,742
2021,Entre-Ijuís,7.650
2021,Entre Rios do Sul,1.598
2021,Erebango,1.927
2021,Erechim,81.165
2021,Ernestina,2.783
2021,Erval Grande,2.819
2021,Erval Seco,4.452
2021,Esmeralda,2.030
2021,Esperança do Sul,1.810
2021,Espumoso,13.366
2021,Estação,4.736
2021,Estância Velha,32.982
2021,Esteio,46.319
2021,Estrela,26.664
2021,Estrela Velha,2.282
2021,Eugênio de Castro,2.103
2021,Fagundes Varela,2.017
2021,Farroupilha,50.877
2021,Faxinal do Soturno,4.438
2021,Faxinalzinho,1.251
2021,Fazenda Vilanova,2.931
2021,Feliz,10.921
2021,Flores da Cunha,25.945
2021,Floriano Peixoto,1.372
2021,Fontoura Xavier,6.136
2021,Formigueiro,4.005
2021,Forquetinha,1.682
2021,Fortaleza dos Valos,3.515
2021,Frederico Westphalen,24.259
2021,Garibaldi,28.514
2021,Garruchos,1.303
2021,Gaurama,4.593
2021,General Câmara,4.323
2021,Gentil,1.255
2021,Getúlio Vargas,13.140
2021,Giruá,11.675
2021,Glorinha,5.455
2021,Gramado,30.211
2021,Gramado dos Loureiros,1.089
2021,Gramado Xavier,2.175
2021,Gravataí,164.877
2021,Guabiju,1.066
2021,Guaíba,54.952
2021,Guaporé,18.332
2021,Guarani das Missões,5.755
2021,Harmonia,4.039
2021,Herval,4.104
2021,Herveiras,1.407
2021,Horizontina,16.579
2021,Hulha Negra,2.991
2021,Humaitá,3.630
2021,Ibarama,2.614
2021,Ibiaçá,3.701
2021,Ibiraiaras,5.835
2021,Ibirapuitã,2.819
2021,Ibirubá,17.796
2021,Igrejinha,24.265
2021,Ijuí,61.955
2021,Ilópolis,3.293
2021,Imbé,14.527
2021,Imigrante,2.261
2021,Independência,4.997
2021,Inhacorá,1.323
2021,Ipê,4.495
2021,Ipiranga do Sul,1.721
2021,Iraí,4.703
2021,Itaara,3.236
2021,Itacurubi,1.638
2021,Itapuca,1.254
2021,Itaqui,20.386
2021,Itati,1.614
2021,Itatiba do Sul,1.880
2021,Ivorá,1.228
2021,Ivoti,16.436
2021,Jaboticaba,2.500
2021,Jacuizinho,1.424
2021,Jacutinga,2.849
2021,Jaguarão,21.165
2021,Jaguari,7.438
2021,Jaquirana,2.271
2021,Jari,2.094
2021,Jóia,5.712
2021,Júlio de Castilhos,13.058
2021,Lagoa Bonita do Sul,1.556
2021,Lagoa dos Três Cantos,1.466
2021,Lagoa Vermelha,19.552
2021,Lagoão,2.974
2021,Lajeado,71.730
2021,Lajeado do Bugre,1.261
2021,Lavras do Sul,3.932
2021,Liberato Salzano,3.121
2021,Lindolfo Collor,3.763
2021,Linha Nova,1.232
2021,Maçambará,1.420
2021,Machadinho,3.641
2021,Mampituba,744
2021,Manoel Viana,4.261
2021,Maquiné,4.666
2021,Maratá,2.055
2021,Marau,32.843
2021,Marcelino Ramos,2.911
2021,Mariana Pimentel,2.699
2021,Mariano Moro,1.490
2021,Marques de Souza,2.755
2021,Mata,2.914
2021,Mato Castelhano,1.884
2021,Mato Leitão,3.787
2021,Mato Queimado,1.472
2021,Maximiliano de Almeida,3.762
2021,Minas do Leão,4.245
2021,Miraguaí,3.414
2021,Montauri,1.283
2021,Monte Alegre dos Campos,1.521
2021,Monte Belo do Sul,2.154
2021,Montenegro,46.821
2021,Mormaço,1.761
2021,Morrinhos do Sul,2.170
2021,Morro Redondo,5.723
2021,Morro Reuter,4.534
2021,Mostardas,7.073
2021,Muçum,3.546
2021,Muitos Capões,1.595
2021,Muliterno,1.293
2021,Não-Me-Toque,14.342
2021,Nicolau Vergueiro,1.418
2021,Nonoai,7.107
2021,Nova Alvorada,2.558
2021,Nova Araçá,3.375
2021,Nova Bassano,7.863
2021,Nova Boa Vista,1.773
2021,Nova Bréscia,2.402
2021,Nova Candelária,2.634
2021,Nova Esperança do Sul,3.184
2021,Nova Hartz,11.938
2021,Nova Pádua,2.008
2021,Nova Palma,4.541
2021,Nova Petrópolis,16.953
2021,Nova Prata,20.084
2021,Nova Ramada,1.844
2021,Nova Roma do Sul,2.414
2021,Nova Santa Rita,19.485
2021,Novo Barreiro,2.890
2021,Novo Cabrais,2.329
2021,Novo Hamburgo,168.263
2021,Novo Machado,2.623
2021,Novo Tiradentes,1.216
2021,Novo Xingu,981
2021,Osório,33.872
2021,Paim Filho,2.729
2021,Palmares do Sul,7.023
2021,Palmeira das Missões,25.089
2021,Palmitinho,5.955
2021,Panambi,32.701
2021,Pantano Grande,5.868
2021,Paraí,6.306
2021,Paraíso do Sul,4.042
2021,Pareci Novo,3.787
2021,Parobé,34.137
2021,Passa Sete,2.755
2021,Passo do Sobrado,4.353
2021,Passo Fundo,137.440
2021,Paulo Bento,1.495
2021,Paverama,5.650
2021,Pedras Altas,1.225
2021,Pedro Osório,4.856
2021,Pejuçara,3.017
2021,Pelotas,220.593
2021,Picada Café,3.825
2021,Pinhal,1.822
2021,Pinhal da Serra,1.227
2021,Pinhal Grande,2.516
2021,Pinheirinho do Vale,2.535
2021,Pinheiro Machado,7.660
2021,Pinto Bandeira,1.539
2021,Pirapó,1.508
2021,Piratini,10.842
2021,Planalto,6.233
2021,Poço das Antas,1.726
2021,Pontão,2.410
2021,Ponte Preta,1.332
2021,Portão,28.654
2021,Porto Alegre,844.819
2021,Porto Lucena,3.100
2021,Porto Mauá,1.562
2021,Porto Vera Cruz,956
2021,Porto Xavier,7.585
2021,Pouso Novo,1.186
2021,Presidente Lucena,2.303
2021,Progresso,3.660
2021,Protásio Alves,1.377
2021,Putinga,2.914
2021,Quaraí,23.113
2021,Quatro Irmãos,960
2021,Quevedos,1.728
2021,Quinze de Novembro,3.105
2021,Redentora,3.269
2021,Relvado,1.426
2021,Restinga Seca,9.271
2021,Rio dos Índios,1.550
2021,Rio Grande,125.900
2021,Rio Pardo,19.585
2021,Riozinho,2.625
2021,Roca Sales,6.658
2021,Rodeio Bonito,5.368
2021,Rolador,1.529
2021,Rolante,13.935
2021,Ronda Alta,6.406
2021,Rondinha,3.374
2021,Roque Gonzales,4.456
2021,Rosário do Sul,22.026
2021,Sagrada Família,1.425
2021,Saldanha Marinho,2.154
2021,Salto do Jacuí,6.561
2021,Salvador das Missões,2.475
2021,Salvador do Sul,5.560
2021,Sananduva,13.969
2021,Santa Bárbara do Sul,6.663
2021,Santa Cecília do Sul,1.166
2021,Santa Clara do Sul,4.861
2021,Santa Cruz do Sul,98.073
2021,Santa Margarida do Sul,1.131
2021,Santa Maria,168.498
2021,Santa Maria do Herval,4.735
2021,Santa Rosa,59.273
2021,Santa Tereza,1.027
2021,Santa Vitória do Palmar,24.189
2021,Santana da Boa Vista,5.342
2021,Santana do Livramento,72.840
2021,Santiago,33.953
2021,Santo Ângelo,53.307
2021,Santo Antônio da Patrulha,29.589
2021,Santo Antônio das Missões,6.437
2021,Santo Antônio do Palma,1.398
2021,Santo Antônio do Planalto,1.736
2021,Santo Augusto,10.208
2021,Santo Cristo,12.599
2021,Santo Expedito do Sul,1.916
2021,São Borja,37.719
2021,São Domingos do Sul,2.260
2021,São Francisco de Assis,10.668
2021,São Francisco de Paula,12.905
2021,São Gabriel,33.494
2021,São Jerônimo,11.050
2021,São João da Urtiga,3.527
2021,São João do Polêsine,1.878
2021,São Jorge,2.148
2021,São José das Missões,1.399
2021,São José do Herval,1.346
2021,São José do Hortêncio,3.399
2021,São José do Inhacorá,1.783
2021,São José do Norte,12.572
2021,São José do Ouro,6.164
2021,São José do Sul,1.846
2021,São José dos Ausentes,1.659
2021,São Leopoldo,129.995
2021,São Lourenço do Sul,28.580
2021,São Luiz Gonzaga,24.407
2021,São Marcos,18.755
2021,São Martinho,4.634
2021,São Martinho da Serra,1.807
2021,São Miguel das Missões,5.772
2021,São Nicolau,2.832
2021,São Paulo das Missões,4.133
2021,São Pedro da Serra,2.922
2021,São Pedro das Missões,1.166
2021,São Pedro do Butiá,2.523
2021,São Pedro do Sul,10.609
2021,São Sebastião do Caí,15.999
2021,São Sepé,14.390
2021,São Valentim,2.162
2021,São Valentim do Sul,1.658
2021,São Valério do Sul,905
2021,São Vendelino,1.948
2021,São Vicente do Sul,5.124
2021,Sapiranga,51.766
2021,Sapucaia do Sul,84.935
2021,Sarandi,15.845
