2010,São Borja,  62.960 
2010,São Domingos do Sul,  2.981 
2010,São Francisco de Assis,  19.638 
2010,São Francisco de Paula,  20.991 
2010,São Gabriel,  61.694 
2010,São Jerônimo,  22.605 
2010,São João da Urtiga,  4.818 
2010,São João do Polêsine,  2.682 
2010,São Jorge,  2.827 
2010,São José das Missões,  2.777 
2010,São José do Herval,  2.250 
2010,São José do Hortêncio,  4.176 
2010,São José do Inhacorá,  2.238 
2010,São José do Norte,  26.034 
2010,São José do Ouro,  7.042 
2010,São José do Sul,  2.122 
2010,São José dos Ausentes,  3.362 
2010,São Leopoldo,  218.637 
2010,São Lourenço do Sul,  43.967 
2010,São Luiz Gonzaga,  35.270 
2010,São Marcos,  20.503 
2010,São Martinho,  5.885 
2010,São Martinho da Serra,  3.267 
2010,São Miguel das Missões,  7.581 
2010,São Nicolau,  5.846 
2010,São Paulo das Missões,  6.486 
2010,São Pedro da Serra,  3.384 
2010,São Pedro das Missões,  1.927 
2010,São Pedro do Butiá,  2.929 
2010,São Pedro do Sul,  16.691 
2010,São Sebastião do Caí,  22.383 
2010,São Sepé,  24.275 
2010,São Valentim,  3.703 
2010,São Valentim do Sul,  2.207 
2010,São Valério do Sul,  2.709 
2010,São Vendelino,  1.979 
2010,São Vicente do Sul,  8.613 
2010,Sapiranga,  76.613 
2010,Sapucaia do Sul,  133.760 
2010,Sarandi,  21.725 
2010,Seberi,  11.121 
2010,Sede Nova,  3.073 
2010,Segredo,  7.310 
2010,Selbach,  5.028 
2010,Senador Salgado Filho,  2.867 
2010,Sentinela do Sul,  5.305 
2010,Serafina Corrêa,  14.545 
2010,Sério,  2.323 
2010,Sertão,  6.416 
2010,Sertão Santana,  5.970 
2010,Sete de Setembro,  2.165 
2010,Severiano de Almeida,  3.917 
2010,Silveira Martins,  2.495 
2010,Sinimbu,  10.269 
2010,Sobradinho,  14.576 
2010,Soledade,  30.678 
2010,Tabaí,  4.216 
2010,Tapejara,  19.635 
2010,Tapera,  10.663 
2010,Tapes,  16.990 
2010,Taquara,  55.803 
2010,Taquari,  26.639 
2010,Taquaruçu do Sul,  3.023 
2010,Tavares,  5.461 
2010,Tenente Portela,  14.019 
2010,Terra de Areia,  10.090 
2010,Teutônia,  27.824 
2010,Tio Hugo,  2.778 
2010,Tiradentes do Sul,  6.594 
2010,Toropi,  3.004 
2010,Torres,  35.371 
2010,Tramandaí,  42.492 
2010,Travesseiro,  2.357 
2010,Três Arroios,  2.908 
2010,Três Cachoeiras,  10.427 
2010,Três Coroas,  24.352 
2010,Três de Maio,  24.189 
2010,Três Forquilhas,  2.971 
2010,Três Palmeiras,  4.474 
2010,Três Passos,  24.436 
2010,Trindade do Sul,  5.907 
2010,Triunfo,  26.349 
2010,Tucunduva,  6.013 
2010,Tunas,  4.486 
2010,Tupanci do Sul,  1.604 
2010,Tupanciretã,  22.761 
2010,Tupandi,  4.005 
2010,Tuparendi,  8.709 
2010,Turuçu,  3.598 
2010,Ubiretama,  2.336 
2010,União da Serra,  1.517 
2010,Unistalda,  2.497 
2010,Uruguaiana,  128.264 
2010,Vacaria,  62.676 
2010,Vale Verde,  3.321 
2010,Vale do Sol,  11.303 
2010,Vale Real,  5.224 
2010,Vanini,  2.021 
2010,Venâncio Aires,  67.264 
2010,Vera Cruz,  24.470 
2010,Veranópolis,  23.249 
2010,Vespasiano Correa,  2.014 
2010,Viadutos,  5.409 
2010,Viamão,  244.610 
